"id_answer" ;"good" ;"community" ;"reviews" ;"retention"
38,721 ;yes ;chemistry.stackexchange.com ;660,921 ;117,897,535.856
41,229 ;yes ;chemistry.stackexchange.com ;468,123 ;117,895,215.654
41,441 ;no ;chemistry.stackexchange.com ;456,398 ;117,869,910.34
41,442 ;yes ;chemistry.stackexchange.com ;751,307 ;117,865,247.503
41,443 ;yes ;chemistry.stackexchange.com ;2,428,450 ;117,853,143.94
39,982 ;no ;chemistry.stackexchange.com ;272,499 ;117,590,841.603
40,683 ;yes ;chemistry.stackexchange.com ;1,260,025 ;117,213,914.376
41,557 ;yes ;chemistry.stackexchange.com ;308,944 ;116,696,512.803
41,566 ;yes ;chemistry.stackexchange.com ;308,945 ;116,604,549.296
41,370 ;yes ;chemistry.stackexchange.com ;531,781 ;116,386,033.366
41,466 ;yes ;chemistry.stackexchange.com ;305,624 ;116,275,579.067
41,719 ;yes ;chemistry.stackexchange.com ;308,938 ;115,365,007.297
40,274 ;yes ;chemistry.stackexchange.com ;274,530 ;115,157,496.243
41,543 ;yes ;chemistry.stackexchange.com ;1,251,323 ;114,763,999.623
40,069 ;yes ;chemistry.stackexchange.com ;807,816 ;114,729,573.187
40,073 ;yes ;chemistry.stackexchange.com ;538,453 ;114,661,841.716
40,077 ;yes ;chemistry.stackexchange.com ;412,414 ;114,634,341.997
40,545 ;yes ;chemistry.stackexchange.com ;483,223 ;114,426,017.203
41,614 ;yes ;chemistry.stackexchange.com ;450,864 ;114,081,057.66
40,187 ;yes ;chemistry.stackexchange.com ;413,354 ;113,712,183.133
41,932 ;yes ;chemistry.stackexchange.com ;310,355 ;113,400,768.756
38,961 ;yes ;chemistry.stackexchange.com ;843,109 ;113,213,044.063
40,826 ;yes ;chemistry.stackexchange.com ;700,383 ;113,095,998.774
41,754 ;yes ;chemistry.stackexchange.com ;451,297 ;112,758,056.22
41,953 ;yes ;chemistry.stackexchange.com ;754,352 ;112,592,918.89
40,068 ;yes ;chemistry.stackexchange.com ;406,931 ;111,899,575.397
39,049 ;yes ;chemistry.stackexchange.com ;1,130,507 ;111,803,180.976
41,660 ;yes ;chemistry.stackexchange.com ;296,323 ;111,241,886.6
38,211 ;yes ;chemistry.stackexchange.com ;224,485 ;111,222,946.487
41,920 ;yes ;chemistry.stackexchange.com ;622,307 ;110,879,667.24
38,145 ;yes ;chemistry.stackexchange.com ;651,836 ;110,700,759.323
42,357 ;yes ;chemistry.stackexchange.com ;351,166 ;110,373,588.814
38,290 ;yes ;chemistry.stackexchange.com ;360,121 ;110,219,913.106
42,701 ;no ;chemistry.stackexchange.com ;633,235 ;109,995,188.284
39,573 ;yes ;chemistry.stackexchange.com ;506,799 ;109,956,388.466
41,388 ;yes ;chemistry.stackexchange.com ;581,797 ;109,515,128.806
41,395 ;no ;chemistry.stackexchange.com ;287,152 ;109,468,605.513
42,222 ;yes ;chemistry.stackexchange.com ;915,990 ;109,324,411.777
40,599 ;yes ;chemistry.stackexchange.com ;269,376 ;109,317,940.517
41,447 ;yes ;chemistry.stackexchange.com ;1,223,335 ;108,507,363.416
38,169 ;yes ;chemistry.stackexchange.com ;492,150 ;108,417,869.78
42,199 ;no ;chemistry.stackexchange.com ;302,861 ;108,417,090.324
42,491 ;yes ;chemistry.stackexchange.com ;1,037,788 ;108,279,041.897
42,251 ;no ;chemistry.stackexchange.com ;302,855 ;108,092,161.386
40,760 ;yes ;chemistry.stackexchange.com ;685,522 ;108,048,342.5
40,765 ;yes ;chemistry.stackexchange.com ;818,231 ;108,001,587.014
42,276 ;yes ;chemistry.stackexchange.com ;302,856 ;108,000,176.544
39,412 ;yes ;chemistry.stackexchange.com ;487,971 ;107,747,247.083
42,226 ;yes ;chemistry.stackexchange.com ;601,676 ;107,676,883.957
42,228 ;yes ;chemistry.stackexchange.com ;737,624 ;107,653,816.077
41,835 ;yes ;chemistry.stackexchange.com ;441,307 ;107,583,028.026
42,884 ;yes ;chemistry.stackexchange.com ;615,460 ;107,555,423.83
41,998 ;yes ;chemistry.stackexchange.com ;1,215,483 ;107,328,615.944
39,548 ;yes ;chemistry.stackexchange.com ;474,108 ;107,084,257.933
42,391 ;yes ;chemistry.stackexchange.com ;302,854 ;106,939,859.09
41,203 ;yes ;chemistry.stackexchange.com ;1,103,875 ;106,807,802.8
42,416 ;yes ;chemistry.stackexchange.com ;322,971 ;106,799,233.91
42,418 ;yes ;chemistry.stackexchange.com ;324,327 ;106,794,791.26
43,150 ;yes ;chemistry.stackexchange.com ;840,034 ;106,775,108.694
42,422 ;yes ;chemistry.stackexchange.com ;1,279,083 ;106,255,470.51
38,928 ;yes ;chemistry.stackexchange.com ;434,707 ;105,228,348.717
42,606 ;yes ;chemistry.stackexchange.com ;322,250 ;104,843,282.703
42,725 ;yes ;chemistry.stackexchange.com ;302,848 ;104,459,536.94
42,659 ;yes ;chemistry.stackexchange.com ;301,313 ;104,384,451.46
39,536 ;yes ;chemistry.stackexchange.com ;1,466,948 ;104,193,554.467
42,810 ;yes ;chemistry.stackexchange.com ;964,720 ;103,877,418.766
39,912 ;yes ;chemistry.stackexchange.com ;692,002 ;103,771,624.36
41,947 ;yes ;chemistry.stackexchange.com ;284,850 ;103,056,465.34
43,346 ;yes ;chemistry.stackexchange.com ;923,350 ;102,839,435.353
40,564 ;yes ;chemistry.stackexchange.com ;1,854,690 ;102,391,848.297
42,155 ;yes ;chemistry.stackexchange.com ;287,138 ;102,076,191.31
40,239 ;yes ;chemistry.stackexchange.com ;252,817 ;101,693,243.553
43,886 ;yes ;chemistry.stackexchange.com ;796,105 ;101,613,699.517
39,836 ;yes ;chemistry.stackexchange.com ;1,202,786 ;101,574,943.314
43,476 ;yes ;chemistry.stackexchange.com ;307,268 ;101,438,077.793
38,981 ;yes ;chemistry.stackexchange.com ;380,100 ;101,343,258.034
43,308 ;yes ;chemistry.stackexchange.com ;456,656 ;101,002,240.493
43,604 ;yes ;chemistry.stackexchange.com ;889,156 ;100,928,760.004
39,750 ;yes ;chemistry.stackexchange.com ;852,716 ;100,889,067.483
40,083 ;yes ;chemistry.stackexchange.com ;392,291 ;100,802,312.124
42,003 ;yes ;chemistry.stackexchange.com ;431,194 ;100,796,495.817
38,739 ;yes ;chemistry.stackexchange.com ;442,045 ;100,390,361.23
43,282 ;yes ;chemistry.stackexchange.com ;323,319 ;100,241,884.724
41,478 ;yes ;chemistry.stackexchange.com ;269,496 ;100,104,749.71
44,058 ;yes ;chemistry.stackexchange.com ;1,037,425 ;100,031,400.74
39,321 ;yes ;chemistry.stackexchange.com ;458,891 ;100,010,754.37
42,365 ;yes ;chemistry.stackexchange.com ;305,277 ;99,883,001.52
43,449 ;no ;chemistry.stackexchange.com ;301,792 ;99,825,326.837
44,161 ;yes ;chemistry.stackexchange.com ;728,065 ;99,734,012.18
43,940 ;yes ;chemistry.stackexchange.com ;458,811 ;99,443,159.37
43,480 ;yes ;chemistry.stackexchange.com ;624,135 ;99,239,749.186
40,237 ;yes ;chemistry.stackexchange.com ;249,583 ;99,215,972.71
38,155 ;yes ;chemistry.stackexchange.com ;945,054 ;99,169,993.16
39,874 ;yes ;chemistry.stackexchange.com ;484,001 ;98,981,924.63
41,979 ;yes ;chemistry.stackexchange.com ;277,071 ;98,950,951.02
43,648 ;no ;chemistry.stackexchange.com ;301,323 ;98,768,897.77
41,092 ;yes ;chemistry.stackexchange.com ;797,364 ;98,730,107.074
41,497 ;yes ;chemistry.stackexchange.com ;267,064 ;98,728,857.257
43,664 ;yes ;chemistry.stackexchange.com ;480,376 ;98,695,759.676
43,297 ;yes ;chemistry.stackexchange.com ;296,696 ;98,647,273.133
39,636 ;yes ;chemistry.stackexchange.com ;261,915 ;98,640,843.177
41,245 ;yes ;chemistry.stackexchange.com ;428,046 ;98,464,139.247
43,193 ;yes ;chemistry.stackexchange.com ;1,195,499 ;98,448,831.997
39,957 ;yes ;chemistry.stackexchange.com ;1,541,117 ;98,283,539.156
44,604 ;yes ;chemistry.stackexchange.com ;729,189 ;98,177,087.753
44,603 ;no ;chemistry.stackexchange.com ;467,548 ;98,166,868.437
42,713 ;yes ;chemistry.stackexchange.com ;436,069 ;97,922,806.936
40,608 ;yes ;chemistry.stackexchange.com ;647,786 ;97,138,258.253
44,092 ;yes ;chemistry.stackexchange.com ;301,085 ;96,888,961.257
44,100 ;yes ;chemistry.stackexchange.com ;596,294 ;96,879,682.243
39,274 ;yes ;chemistry.stackexchange.com ;379,704 ;96,762,598.79
39,186 ;yes ;chemistry.stackexchange.com ;497,691 ;96,754,263.223
38,172 ;yes ;chemistry.stackexchange.com ;211,437 ;96,706,461.02
44,350 ;yes ;chemistry.stackexchange.com ;381,944 ;96,553,953.316
41,134 ;yes ;chemistry.stackexchange.com ;402,604 ;96,247,274.427
38,320 ;yes ;chemistry.stackexchange.com ;214,622 ;96,174,778.453
44,504 ;yes ;chemistry.stackexchange.com ;1,066,874 ;96,126,146.026
44,345 ;yes ;chemistry.stackexchange.com ;327,750 ;96,062,642.813
44,263 ;yes ;chemistry.stackexchange.com ;325,802 ;96,026,524.806
38,275 ;yes ;chemistry.stackexchange.com ;386,738 ;95,625,340.114
44,813 ;yes ;chemistry.stackexchange.com ;305,980 ;95,583,806.466
38,406 ;yes ;chemistry.stackexchange.com ;665,431 ;95,575,953.337
42,324 ;no ;chemistry.stackexchange.com ;826,944 ;95,502,596.103
38,931 ;yes ;chemistry.stackexchange.com ;1,083,021 ;95,481,064.84
43,405 ;yes ;chemistry.stackexchange.com ;336,022 ;95,459,394.43
38,367 ;no ;chemistry.stackexchange.com ;374,301 ;95,131,421.104
42,813 ;yes ;chemistry.stackexchange.com ;738,752 ;95,123,765.597
41,600 ;yes ;chemistry.stackexchange.com ;262,300 ;95,099,780.28
42,759 ;yes ;chemistry.stackexchange.com ;454,734 ;95,026,654.363
38,431 ;yes ;chemistry.stackexchange.com ;551,447 ;94,974,619.86
38,423 ;yes ;chemistry.stackexchange.com ;199,582 ;94,936,766.92
45,403 ;yes ;chemistry.stackexchange.com ;363,831 ;94,812,253.306
45,425 ;yes ;chemistry.stackexchange.com ;310,071 ;94,685,686.997
38,663 ;yes ;chemistry.stackexchange.com ;626,579 ;94,602,793.974
42,024 ;yes ;chemistry.stackexchange.com ;269,619 ;94,556,699.496
44,778 ;yes ;chemistry.stackexchange.com ;603,307 ;94,486,827.653
44,812 ;yes ;chemistry.stackexchange.com ;301,319 ;94,207,320.45
44,937 ;yes ;chemistry.stackexchange.com ;681,045 ;94,193,117.853
44,940 ;yes ;chemistry.stackexchange.com ;359,463 ;94,182,458.413
39,180 ;yes ;chemistry.stackexchange.com ;215,230 ;94,173,186.493
45,650 ;yes ;chemistry.stackexchange.com ;421,806 ;94,081,770.13
38,570 ;yes ;chemistry.stackexchange.com ;475,541 ;93,847,650.73
45,595 ;yes ;chemistry.stackexchange.com ;945,192 ;93,726,867.51
45,081 ;yes ;chemistry.stackexchange.com ;360,815 ;93,677,621.36
45,064 ;yes ;chemistry.stackexchange.com ;588,252 ;93,659,082.763
45,009 ;yes ;chemistry.stackexchange.com ;301,791 ;93,615,378.953
45,079 ;yes ;chemistry.stackexchange.com ;331,546 ;93,611,791.053
45,444 ;yes ;chemistry.stackexchange.com ;307,465 ;93,582,496.45
38,412 ;yes ;chemistry.stackexchange.com ;196,160 ;93,344,459.294
44,955 ;yes ;chemistry.stackexchange.com ;775,158 ;93,145,764.124
45,228 ;yes ;chemistry.stackexchange.com ;332,378 ;93,130,879.18
45,237 ;yes ;chemistry.stackexchange.com ;527,362 ;93,086,479.853
45,341 ;yes ;chemistry.stackexchange.com ;811,619 ;92,668,358.807
43,577 ;yes ;chemistry.stackexchange.com ;1,475,938 ;92,435,338.68
45,397 ;yes ;chemistry.stackexchange.com ;522,582 ;92,391,360.033
45,402 ;yes ;chemistry.stackexchange.com ;303,099 ;92,373,313.597
38,203 ;yes ;chemistry.stackexchange.com ;795,567 ;92,275,552.233
43,747 ;yes ;chemistry.stackexchange.com ;442,000 ;92,181,771.563
43,748 ;yes ;chemistry.stackexchange.com ;466,546 ;92,181,726.053
45,941 ;yes ;chemistry.stackexchange.com ;469,385 ;92,065,368.276
39,351 ;yes ;chemistry.stackexchange.com ;227,866 ;91,831,431.08
43,107 ;yes ;chemistry.stackexchange.com ;530,052 ;91,800,476.536
41,986 ;yes ;chemistry.stackexchange.com ;831,120 ;91,719,369.97
43,174 ;yes ;chemistry.stackexchange.com ;433,319 ;91,619,879.56
45,625 ;yes ;chemistry.stackexchange.com ;302,761 ;91,589,766.576
45,777 ;yes ;chemistry.stackexchange.com ;816,837 ;91,169,218.753
46,473 ;no ;chemistry.stackexchange.com ;573,527 ;91,042,123.39
38,276 ;yes ;chemistry.stackexchange.com ;191,235 ;91,004,806.203
43,323 ;yes ;chemistry.stackexchange.com ;917,820 ;90,903,111.65
38,948 ;yes ;chemistry.stackexchange.com ;345,471 ;90,855,540.194
38,966 ;yes ;chemistry.stackexchange.com ;360,402 ;90,636,187.053
46,603 ;yes ;chemistry.stackexchange.com ;444,692 ;90,606,818.694
46,877 ;no ;chemistry.stackexchange.com ;346,911 ;90,569,302.804
46,892 ;yes ;chemistry.stackexchange.com ;511,750 ;90,494,301.637
45,473 ;yes ;chemistry.stackexchange.com ;1,000,769 ;90,486,300.693
38,788 ;yes ;chemistry.stackexchange.com ;379,549 ;90,418,427.233
46,700 ;yes ;chemistry.stackexchange.com ;310,061 ;90,325,840.017
43,896 ;yes ;chemistry.stackexchange.com ;1,013,556 ;90,271,744.347
47,136 ;yes ;chemistry.stackexchange.com ;384,701 ;90,221,325.93
38,888 ;yes ;chemistry.stackexchange.com ;393,045 ;90,163,329.593
46,759 ;yes ;chemistry.stackexchange.com ;638,545 ;90,035,049.466
43,471 ;yes ;chemistry.stackexchange.com ;351,814 ;90,029,734.047
42,890 ;yes ;chemistry.stackexchange.com ;516,941 ;89,962,818.35
42,891 ;yes ;chemistry.stackexchange.com ;597,577 ;89,962,377.887
39,552 ;yes ;chemistry.stackexchange.com ;217,981 ;89,890,921.39
44,594 ;yes ;chemistry.stackexchange.com ;1,812,076 ;89,879,792.38
43,093 ;yes ;chemistry.stackexchange.com ;847,343 ;89,667,207.453
46,143 ;no ;chemistry.stackexchange.com ;302,305 ;89,627,264.224
46,162 ;yes ;chemistry.stackexchange.com ;302,304 ;89,587,490.443
38,741 ;yes ;chemistry.stackexchange.com ;815,705 ;89,518,365.543
38,744 ;yes ;chemistry.stackexchange.com ;700,088 ;89,508,270.48
43,175 ;yes ;chemistry.stackexchange.com ;618,776 ;89,333,234.15
47,446 ;yes ;chemistry.stackexchange.com ;350,746 ;89,070,729.817
45,975 ;yes ;chemistry.stackexchange.com ;1,269,245 ;88,881,256.26
38,737 ;yes ;chemistry.stackexchange.com ;194,595 ;88,864,685.32
45,177 ;yes ;chemistry.stackexchange.com ;812,897 ;88,572,476.324
38,791 ;yes ;chemistry.stackexchange.com ;400,039 ;88,512,495.66
38,841 ;yes ;chemistry.stackexchange.com ;205,514 ;88,348,734.72
38,505 ;yes ;chemistry.stackexchange.com ;464,992 ;88,332,342.517
41,991 ;yes ;chemistry.stackexchange.com ;258,869 ;88,331,748.174
38,511 ;yes ;chemistry.stackexchange.com ;477,181 ;88,319,309.573
38,515 ;yes ;chemistry.stackexchange.com ;429,517 ;88,307,326.653
38,846 ;yes ;chemistry.stackexchange.com ;205,564 ;88,263,269.733
46,499 ;yes ;chemistry.stackexchange.com ;502,310 ;88,129,271.403
38,990 ;yes ;chemistry.stackexchange.com ;405,149 ;88,063,110.777
39,052 ;yes ;chemistry.stackexchange.com ;483,676 ;88,019,645.96
39,057 ;yes ;chemistry.stackexchange.com ;344,024 ;88,001,750.366
43,590 ;no ;chemistry.stackexchange.com ;998,843 ;87,873,364.696
45,995 ;yes ;chemistry.stackexchange.com ;842,680 ;87,689,677.81
46,566 ;yes ;chemistry.stackexchange.com ;602,335 ;87,649,404.526
46,834 ;yes ;chemistry.stackexchange.com ;302,674 ;87,209,365.223
46,885 ;yes ;chemistry.stackexchange.com ;1,080,371 ;86,990,448.033
47,414 ;yes ;chemistry.stackexchange.com ;308,950 ;86,982,695.9
41,369 ;yes ;chemistry.stackexchange.com ;248,614 ;86,904,096.487
46,443 ;yes ;chemistry.stackexchange.com ;330,942 ;86,824,736.723
41,031 ;yes ;chemistry.stackexchange.com ;922,571 ;86,575,232.997
47,009 ;yes ;chemistry.stackexchange.com ;1,087,687 ;86,446,446.943
39,157 ;yes ;chemistry.stackexchange.com ;204,071 ;86,438,447.84
44,730 ;yes ;chemistry.stackexchange.com ;281,604 ;85,877,076.84
48,130 ;no ;chemistry.stackexchange.com ;622,515 ;85,819,397.94
47,160 ;yes ;chemistry.stackexchange.com ;302,743 ;85,788,626.95
39,219 ;yes ;chemistry.stackexchange.com ;354,417 ;85,268,118.407
45,519 ;yes ;chemistry.stackexchange.com ;805,361 ;85,242,564.29
39,372 ;yes ;chemistry.stackexchange.com ;488,516 ;85,169,918.32
43,975 ;yes ;chemistry.stackexchange.com ;274,268 ;85,027,377.817
43,300 ;yes ;chemistry.stackexchange.com ;535,495 ;84,824,809.05
42,902 ;yes ;chemistry.stackexchange.com ;263,833 ;84,820,481.877
42,903 ;yes ;chemistry.stackexchange.com ;437,918 ;84,818,305.104
47,190 ;yes ;chemistry.stackexchange.com ;299,799 ;84,789,790.41
47,459 ;yes ;chemistry.stackexchange.com ;642,833 ;84,669,331.926
47,521 ;no ;chemistry.stackexchange.com ;375,306 ;84,501,314.33
48,458 ;yes ;chemistry.stackexchange.com ;1,780,779 ;84,340,435.29
46,415 ;yes ;chemistry.stackexchange.com ;454,830 ;84,121,043.9
49,591 ;yes ;chemistry.stackexchange.com ;805,451 ;84,111,745.21
42,186 ;yes ;chemistry.stackexchange.com ;1,088,265 ;84,109,844.22
45,729 ;yes ;chemistry.stackexchange.com ;508,140 ;84,071,362.95
39,267 ;yes ;chemistry.stackexchange.com ;212,252 ;83,775,397.253
45,532 ;yes ;chemistry.stackexchange.com ;757,743 ;83,645,717.99
44,908 ;yes ;chemistry.stackexchange.com ;306,652 ;83,571,026.76
49,432 ;yes ;chemistry.stackexchange.com ;404,225 ;83,558,296.553
40,181 ;yes ;chemistry.stackexchange.com ;223,515 ;83,426,645.913
39,104 ;yes ;chemistry.stackexchange.com ;1,765,388 ;83,389,787.84
44,395 ;yes ;chemistry.stackexchange.com ;1,660,841 ;83,350,161.166
43,307 ;yes ;chemistry.stackexchange.com ;442,978 ;83,206,243.287
39,510 ;yes ;chemistry.stackexchange.com ;212,690 ;82,948,120.73
44,935 ;no ;chemistry.stackexchange.com ;781,557 ;82,780,475.054
40,706 ;yes ;chemistry.stackexchange.com ;1,144,352 ;82,775,704.607
45,269 ;yes ;chemistry.stackexchange.com ;427,270 ;82,757,642.603
39,502 ;yes ;chemistry.stackexchange.com ;361,081 ;82,553,195.98
44,732 ;yes ;chemistry.stackexchange.com ;302,267 ;82,432,352.253
48,262 ;yes ;chemistry.stackexchange.com ;640,932 ;82,249,612.087
40,923 ;yes ;chemistry.stackexchange.com ;525,076 ;82,195,463.02
39,134 ;yes ;chemistry.stackexchange.com ;643,865 ;82,190,008.75
39,141 ;yes ;chemistry.stackexchange.com ;420,244 ;82,124,335.936
44,667 ;yes ;chemistry.stackexchange.com ;628,700 ;82,108,437
38,866 ;yes ;chemistry.stackexchange.com ;741,240 ;82,034,104.95
44,120 ;yes ;chemistry.stackexchange.com ;477,902 ;81,992,305.587
45,606 ;yes ;chemistry.stackexchange.com ;881,947 ;81,825,114.867
39,954 ;yes ;chemistry.stackexchange.com ;357,305 ;81,683,094.383
39,314 ;yes ;chemistry.stackexchange.com ;211,380 ;81,493,672.713
41,494 ;yes ;chemistry.stackexchange.com ;484,005 ;81,453,488.986
39,165 ;yes ;chemistry.stackexchange.com ;360,832 ;81,431,753.154
43,418 ;yes ;chemistry.stackexchange.com ;262,579 ;81,359,511.8
39,204 ;yes ;chemistry.stackexchange.com ;214,589 ;81,224,157.223
38,798 ;yes ;chemistry.stackexchange.com ;508,506 ;80,963,872.84
46,423 ;yes ;chemistry.stackexchange.com ;1,264,208 ;80,903,867.89
46,426 ;yes ;chemistry.stackexchange.com ;768,305 ;80,876,289.477
